"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Mean_LE8_Healthy","Mean_LE8_Risk","Weight_Variables","status","error","Beta_Interaction","SE_Interaction","Interaction_Low","Interaction_High","P_Interaction","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_P_Healthy","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Toxicant_P_Risk","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Nominal_P_lt_0_05","FDR05_within_modifier","FDR10_within_modifier","FDR05_all_tests"
"HEMA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2238,1231,1007,66.5248926540559,62.9075046105831,"WTSA2YR","ok",,1.13698730035763,1.39740487400968,-1.93868008997739,4.21265469069265,0.433109592547178,-4.27158935540697,-6.13402951288347,-2.40914919793048,0.000373212164832013,-3.13460205504934,-5.83181476233516,-0.43738934776352,0.0266177634968561,0.96782499090822,0.846785120414247,FALSE,FALSE,FALSE,FALSE
"IPPPP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",932,527,405,65.5028462998102,62.1851851851852,"WTSSBI2Y","ok",,-2.45275530397047,3.13057584511868,-8.58857121127411,3.68306060333318,0.433343092306133,-3.29314646739572,-6.39166369749561,-0.19462923729583,0.0372442497250075,-5.74590177136619,-10.7394185242535,-0.75238501847884,0.0241159844454316,0.96782499090822,0.846785120414247,FALSE,FALSE,FALSE,FALSE
"BPA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-0.607100655992011,0.757558520788711,-2.27447571814894,1.06027440616491,0.439873309039936,-0.259490450597577,-1.54892991438591,1.02994901319076,0.666398843372153,-0.866591106589587,-1.84617027085991,0.112988057680735,0.0774972803902398,0.96782499090822,0.846785120414247,FALSE,FALSE,FALSE,FALSE
"Cs_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2266,1251,1015,66.4588329336531,62.8676988036594,"WTSA2YR","ok",,-0.689466191015556,0.868821667520877,-2.60172978799508,1.22279740596397,0.444230295722155,2.44936529650598,0.691406345540752,4.20732424747121,0.0107241727600298,1.75989910549042,0.466191745631909,3.05360646534894,0.012207519868271,0.96782499090822,0.848593770033348,FALSE,FALSE,FALSE,FALSE
"X25_DMF_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",3370,1856,1514,66.2969519704433,62.8632760898283,"WTSVOC2Y","ok",,1.41300102470707,1.81445754690647,-2.58059310965035,5.40659515906449,0.452556733761437,-11.7836949451448,-15.1402530587581,-8.42713683153156,9.07441488596545e-06,-10.3706939204378,-13.198691573445,-7.54269626743054,6.00280502465686e-06,0.96782499090822,0.853556371271571,FALSE,FALSE,FALSE,FALSE
"MeFOSAA_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",2211,1211,1000,65.8658723605049,63.515,"WTSB2YR","ok",,-1.00248691382921,1.32197282724268,-3.91212948863475,1.90715566097632,0.464193479104323,1.08212044193919,-1.43840184626249,3.60264273014087,0.364985457197265,0.0796335281099787,-1.74339039815282,1.90265745437278,0.925135716236382,0.96782499090822,0.859019935109584,FALSE,FALSE,FALSE,FALSE
"TTCA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1180,645,535,68.3698781838317,63.8624833110814,"WTSA2YR","ok",,1.81727046823661,2.49026259256047,-3.06355452522925,6.69809546170247,0.465542682953684,-2.8012799626117,-5.42551327736101,-0.177046647862386,0.0364210750045593,-0.984009494375089,-4.44487359550232,2.47685460675214,0.577345450326503,0.96782499090822,0.859019935109584,FALSE,FALSE,FALSE,FALSE
"X25_DCP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-0.532735116001784,0.753660197146043,-2.19153002567196,1.12605979366839,0.494353046471492,0.299699554236327,-1.07531275573322,1.67471186420588,0.640816247267009,-0.233035561765457,-1.3019592561103,0.83588813257939,0.640743203489551,0.96782499090822,0.880962472296322,FALSE,FALSE,FALSE,FALSE
"AsC_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2272,1255,1017,66.4149117814457,62.9084141031044,"WTSA2YR","ok",,-1.47455678457655,2.09010512674601,-6.07484715157597,3.12573358242286,0.495171859428302,1.3523801348836,-1.88610837062174,4.59086864038895,0.377745709541114,-0.122176649692949,-2.95977428777834,2.71542098839244,0.926204614301617,0.96782499090822,0.880962472296322,FALSE,FALSE,FALSE,FALSE
"X5OHIMI_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",877,497,380,65.3851681517677,62.2725563909774,"WTSSBI2Y","ok",,1.70422979498768,2.53087563433799,-3.25619529766476,6.66465488764011,0.5007083937331,0.654307315269935,-3.57524518771582,4.88385981825569,0.761734124181567,2.35853711025761,-1.5240829378469,6.24115715836212,0.233810614907181,0.96782499090822,0.885525823931536,FALSE,FALSE,FALSE,FALSE
"DPHP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2049,1118,931,66.1979299769997,63.1878164799754,"WTSSBI2Y|WTSSCH2Y","ok",,-0.4811069392438,0.700562854465982,-2.02303538563486,1.06082150714726,0.506463622506963,0.700929052319672,-0.35669912173922,1.75855722637856,0.172610835588652,0.219822113075871,-0.951002148852026,1.39064637500377,0.687375717747086,0.96782499090822,0.889962399275514,FALSE,FALSE,FALSE,FALSE
"MHNCH_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2213,1217,996,66.0940251203193,63.5592369477912,"WTSB2YR","ok",,1.1694921809729,1.73531314804756,-2.64990630599168,4.98889066793748,0.514263698482962,-2.37529666917654,-4.7202590282676,-0.0303343100854732,0.0475715552807817,-1.20580448820364,-3.91761246045573,1.50600348404846,0.348777939621139,0.96782499090822,0.889962399275514,FALSE,FALSE,FALSE,FALSE
"MiBP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-0.52611165608719,0.792784757386099,-2.27101914224084,1.21879583006646,0.520596381879673,-0.10208086501348,-1.32169733193075,1.11753560190379,0.857192615403842,-0.62819252110067,-1.70736423221885,0.450979190017505,0.22647158161149,0.96782499090822,0.889962399275514,FALSE,FALSE,FALSE,FALSE
"DCVDMPCA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2235,1204,1031,66.4256051257712,63.3760565331855,"WTSB2YR|WTSC2YR","ok",,-1.00431439688223,1.51537438746234,-4.33963093566979,2.33100214190533,0.521135700246903,2.69213197602358,-0.0517229030757349,5.43598685512289,0.0537514651503247,1.68781757914135,-0.928053432350161,4.30368859063285,0.183288189222537,0.96782499090822,0.889962399275514,FALSE,FALSE,FALSE,FALSE
"DMDTP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1040,585,455,65.5482295482295,62.5384615384615,"WTSB2YR","ok",,2.01985671298868,3.17251204636755,-4.19815263841118,8.23786606438854,0.524337052753565,-0.130865805004339,-3.66358394050887,3.40185233050019,0.942120613504413,1.88899090798434,-1.84135070183127,5.61933251779995,0.320954973555117,0.96782499090822,0.890555561039329,FALSE,FALSE,FALSE,FALSE
"IPM1_Cys_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1072,597,475,64.5034697296004,61.9278195488722,"WTSA2YR","ok",,0.884741731327238,1.40118196749719,-1.86152446075423,3.63100792340871,0.527762483829468,-3.51426300426965,-5.64245256836889,-1.38607344017041,0.001210165033478,-2.62952127294241,-4.29018624851419,-0.968856297370635,0.0019128778873474,0.96782499090822,0.890555561039329,FALSE,FALSE,FALSE,FALSE
"PhIP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1163,641,522,68.390907064854,63.9928845101259,"WTSA2YR","ok",,1.55379011276619,2.46140011793147,-3.27046546992214,6.37804569545451,0.527868763761416,-1.10209540816514,-4.56984438859687,2.36565357226658,0.533349012345426,0.451694704601046,-2.00665163958931,2.9100410487914,0.718755672979897,0.96782499090822,0.890555561039329,FALSE,FALSE,FALSE,FALSE
"BPS_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2211,1216,995,66.0884633458647,63.5599425699928,"WTSB2YR","ok",,-0.579464826588448,0.890553975290205,-2.53956091046281,1.38063125728591,0.528610708504612,0.153322992326602,-1.05330243854309,1.35994842319629,0.784916635376404,-0.426141834261846,-1.80199346848591,0.949709799962216,0.509520916634239,0.96782499090822,0.890555561039329,FALSE,FALSE,FALSE,FALSE
"DEA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2239,1213,1026,66.5486986220704,63.5143414090782,"WTSB2YR|WTSC2YR","ok",,0.45485581454442,0.699641615010704,-1.08504499747669,1.99475662656553,0.528954141959601,-0.349414203780194,-1.656981255224,0.95815284766361,0.568305480905032,0.105441610764226,-0.987638485181799,1.19852170671025,0.83574562718011,0.96782499090822,0.890555561039329,FALSE,FALSE,FALSE,FALSE
"Pb_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",3437,1886,1551,66.4035752158764,62.8285898498664,"WTSH2YR","ok",,-0.387037170667506,0.613214604566007,-1.73671341526875,0.962639073933738,0.540828136252405,0.863108108683345,-0.369119859013685,2.09533607638038,0.151414850561591,0.476070938015839,-0.913841973675151,1.86598384970683,0.466753492165394,0.96782499090822,0.897537713320973,FALSE,FALSE,FALSE,FALSE
"EtP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2214,1217,997,66.0940251203193,63.5542341309643,"WTSB2YR","ok",,-1.26975579338323,2.05001651805212,-5.78181172755868,3.24230014079221,0.548274769517052,3.07188194337798,0.773020194004769,5.37074369275119,0.0134214819295113,1.80212614999475,-1.508950136014,5.11320243600349,0.256117249936058,0.96782499090822,0.897537713320973,FALSE,FALSE,FALSE,FALSE
"PFDA_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2211,1211,1000,65.8658723605049,63.515,"WTSB2YR","ok",,-0.636931168284805,1.02961344633057,-2.90309508428919,1.62923274771958,0.548767720082587,1.53351488715668,0.373683245587943,2.69334652872542,0.0141861057571203,0.896583718871877,-0.916715027562937,2.70988246530669,0.299742947071622,0.96782499090822,0.897537713320973,FALSE,FALSE,FALSE,FALSE
"n_PFOA_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1045,583,462,65.3810340602793,62.3979591836735,"WTSB2YR","ok",,-0.491344898239793,0.821245647842013,-2.1009567904704,1.11826699399082,0.549644953538221,1.62583979096448,0.0381966398701947,3.21348294205876,0.0447370806901128,1.13449489272469,0.00678127626905956,2.26220850918031,0.0486381722579914,0.96782499090822,0.897537713320973,FALSE,FALSE,FALSE,FALSE
"BPF_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2213,1216,997,66.0884633458647,63.5542341309643,"WTSB2YR","ok",,1.17728109499982,1.97436223501985,-3.16826088492423,5.52282307492386,0.563054879895003,-2.44970654419805,-4.82375234607742,-0.0756607423186781,0.0442196950351452,-1.27242544919823,-4.58571265486848,2.04086175647202,0.415972654588785,0.96782499090822,0.906519505047447,FALSE,FALSE,FALSE,FALSE
"Toluene_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",3306,1816,1490,66.1961139081183,62.993288590604,"WTSVOC2Y","ok",,0.3850026753412,0.666797674176253,-1.08260911030435,1.85261446098675,0.575302963308598,-3.2906910522981,-4.41217585522115,-2.16920624937506,4.68903245789674e-05,-2.9056883769569,-4.02785970091813,-1.78351705299568,0.000138373201010042,0.96782499090822,0.914085982913312,FALSE,FALSE,FALSE,FALSE
"Thiocyanate_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2249,1243,1006,66.4509826456729,62.9316955410395,"WTSA2YR","ok",,-0.60158480341501,1.0619453613214,-2.93891078451157,1.73574117768155,0.582432203304414,-1.50799640639731,-3.28924122604986,0.273248413255239,0.0893094225213123,-2.10958120981232,-3.38393504345341,-0.83522737617123,0.00386411155817014,0.96782499090822,0.914291111896112,FALSE,FALSE,FALSE,FALSE
"Norharman_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1149,633,516,68.4089370345295,64.155592469546,"WTSA2YR","ok",,-0.672938099003201,1.23283768240957,-3.0892555553098,1.74337935730339,0.585172591183215,-0.324470298611266,-1.44468973274203,0.795749135519503,0.570237766074614,-0.997408397614467,-2.77808141151114,0.783264616282205,0.272276697521387,0.96782499090822,0.914291111896112,FALSE,FALSE,FALSE,FALSE
"EO_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2243,1237,1006,66.3921930938908,62.6654359556944,"WTSA2YR","ok",,0.566545254708727,1.01239108924093,-1.66171250891958,2.79480301833703,0.586958743588299,-3.8678637441409,-5.37900247486387,-2.35672501341794,0.000152492433393188,-3.30131848943218,-4.41188909884797,-2.19074788001638,4.17671585883897e-05,0.96782499090822,0.914291111896112,FALSE,FALSE,FALSE,FALSE
"DEP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1046,587,459,65.6364078851302,62.5132275132275,"WTSB2YR","ok",,0.754763827346695,1.41060612086101,-2.00997336591263,3.51950102060602,0.592605958492691,1.54621452008734,-0.2385730737614,3.33100211393609,0.0895124743581975,2.30097834743404,0.460046896168394,4.14190979869969,0.01429526570659,0.96782499090822,0.914291111896112,FALSE,FALSE,FALSE,FALSE
"Total_As_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2266,1251,1015,66.4588329336531,62.8676988036594,"WTSA2YR","ok",,0.306846092036756,0.561681521763589,-0.929406602062593,1.5430987861361,0.595766837790081,2.48175079028748,1.24094762215576,3.72255395841921,0.00105927747515206,2.78859688232424,2.08075021824348,3.496443546405,3.01345519768762e-06,0.96782499090822,0.914291111896112,FALSE,FALSE,FALSE,FALSE
"X2_FL_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2259,1245,1014,66.5002868617326,62.8937728937729,"WTSA2YR","ok",,0.548459851046523,1.04934851209917,-1.761140651848,2.85806035394104,0.611570921319234,-3.61176345166875,-5.18474462169614,-2.03878228164136,0.000369897792936587,-3.06330360062223,-4.48445678809132,-1.64215041315315,0.000605290616506462,0.96782499090822,0.918126622433913,FALSE,FALSE,FALSE,FALSE
"MB3_Cys_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2197,1210,987,66.3311688311688,62.783326096396,"WTSA2YR","ok",,-0.402403675969167,0.77625147468355,-2.11092165224691,1.30611430030858,0.614451409164358,-2.36446404359609,-3.73420792883703,-0.994720158355151,0.0029465456607485,-2.76686771956526,-3.80297399363749,-1.73076144549303,0.000106522780999545,0.96782499090822,0.919606200836113,FALSE,FALSE,FALSE,FALSE
"X3PBA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2245,1213,1032,66.5169002473207,63.421234772979,"WTSB2YR|WTSC2YR","ok",,-0.379002887096282,0.743736391016738,-2.01595564674424,1.25794987255167,0.62040448558212,1.76766729352517,0.539454241206228,2.99588034584412,0.00895524647948616,1.38866440642889,0.335205093736259,2.44212371912152,0.0144108749599162,0.96782499090822,0.919606200836113,FALSE,FALSE,FALSE,FALSE
"BDCPP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2042,1116,926,66.2832821300563,63.1834310398025,"WTSSBI2Y|WTSSCH2Y","ok",,0.46670387046056,0.918956059395646,-1.55590477904555,2.48931251996667,0.621578077088598,-0.418436900603399,-1.79262252379913,0.955748722592327,0.516555981039186,0.0482669698571612,-1.34334192460019,1.43987586431451,0.940519687091834,0.96782499090822,0.919606200836113,FALSE,FALSE,FALSE,FALSE
"MA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2210,1223,987,66.4385001752132,63.0279345780866,"WTSA2YR","ok",,0.443931331007896,0.891858882897443,-1.51903683514528,2.40689949716107,0.628454160372661,-1.02869938617707,-2.66529459447427,0.607895822120133,0.193957945880818,-0.584768055169174,-1.66535460752936,0.495818497191014,0.258688897070663,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"X26_DMA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1063,586,477,68.5117016089712,64.1479484875711,"WTSA2YR","ok",,-1.09837588461013,2.34934731047826,-5.70301200032355,3.50626023110329,0.64012513711492,-3.34071482205748,-6.54896253599746,-0.132467108117491,0.0412617602453739,-4.4390907066676,-8.60012765867284,-0.278053754662374,0.0365338887343414,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"GLYP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2048,1120,928,66.234056122449,63.129618226601,"WTSSCH2Y|WTSSGL2Y","ok",,0.280459112386028,0.589366949673931,-1.01672879769477,1.57764702246683,0.643481103076582,0.166855613173175,-1.03700855118489,1.37071977753124,0.766017590275994,0.447314725559203,-0.59602430975126,1.49065376086967,0.365620067565785,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"PGA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2211,1216,995,66.5542763157895,62.9834888729361,"WTSA2YR","ok",,-0.326205465314415,0.717435048209919,-1.90526935975408,1.25285842912525,0.658179240965141,-0.316515208086622,-1.46666985141922,0.833639435245976,0.557006840702192,-0.642720673401037,-1.8924773352733,0.607035988471226,0.281742184511046,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"X23_OH_PH_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2260,1246,1014,66.48991057097,62.8937728937729,"WTSA2YR","ok",,0.437223419276679,0.96290004532653,-1.68210529113858,2.55655212969194,0.658607276741347,-2.07943580194035,-3.83796119880354,-0.320910405077161,0.0245780463762127,-1.64221238266367,-2.80369801266205,-0.480726752665292,0.0098910014370675,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"MeP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-0.347681934044123,0.795293245712821,-2.09811056577916,1.40274669769091,0.670443478196708,2.38815730953325,1.15478540081296,3.62152921825354,0.00133911335950357,2.04047537548913,0.63570051991737,3.44525023106089,0.00850004363950446,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"NPMA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2224,1223,1001,66.5161780165868,62.9905808477237,"WTSA2YR","ok",,0.328074446511781,0.758523453310351,-1.34142441780577,1.99757331082933,0.67372295393276,0.604048790502439,-0.532844186508531,1.74094176751341,0.266951426940299,0.93212323701422,-0.244700269030184,2.10894674305862,0.109120663715182,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"GAM_Cys_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2253,1242,1011,66.5240395675178,62.9440440864773,"WTSA2YR","ok",,0.628499256711626,1.52770184667918,-2.73394983687383,3.99094835029709,0.688679670403566,-5.95996346936655,-8.08108998094764,-3.83883695778546,6.86585038898696e-05,-5.33146421265492,-7.80683150670236,-2.85609691860749,0.000608951290431069,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"PrP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-0.3041844123471,0.753164087493454,-1.96188739203415,1.35351856733995,0.694045068184408,2.087270211663,0.896009466845849,3.27853095648014,0.00266955983592233,1.7830857993159,0.454062303768565,3.11210929486323,0.0131397988199534,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"OXY_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2257,1220,1037,66.4648711943794,63.3985397437664,"WTSB2YR|WTSC2YR","ok",,-0.75632801055724,1.97243590178936,-5.09763015962759,3.58497413851311,0.708694449984747,2.29717351846462,-1.23165687313341,5.82600391006265,0.179722150598366,1.54084550790738,-1.46260672862546,4.54429774444022,0.282853447258745,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"PFUnDA_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",2211,1211,1000,65.8658723605049,63.515,"WTSB2YR","ok",,-0.637010429153551,1.66193326381935,-4.2949008798826,3.0208800215755,0.708805288174771,4.37913466549064,1.82957280816451,6.92869652281676,0.00304486760989808,3.74212423633709,0.373588082699165,7.11066038997501,0.0325280566511156,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
"Cd_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2266,1251,1015,66.4588329336531,62.8676988036594,"WTSA2YR","ok",,0.174848611034783,0.457015439604267,-0.831035589466966,1.18073281153653,0.709314508871366,-1.47204016129106,-2.83169633887299,-0.112383983709132,0.036313801648187,-1.29719155025628,-2.31808217852819,-0.276300921984366,0.0173778140409297,0.96782499090822,0.926488854538955,FALSE,FALSE,FALSE,FALSE
